DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	4q24	4	101944147	NFKB1, SLC39A8, BANK1	BANK1			55024			rs13126505-?	rs13126505	0	13126505	intron_variant	0		4E-6	5.3979400086720375				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	7q31.2	7	117252792	WNT2	LOC105375466 - LOC100421782	105375466	100421782		11437	10026	rs38904-?	rs38904	0	38904	intergenic_variant	1		4E-6	5.3979400086720375				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	19q13.33	19	48702915	IZUMO1, NTN5, FUT2, MAMSTR, RASIP1	LOC105447645, FUT2			105447645, 2524			rs516246-?	rs516246	0	516246	intron_variant	0		5E-6	5.301029995663981				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	5p15.2	5	10695414	DAP	DAP			1611			rs2930047-?	rs2930047	0	2930047	intron_variant	0		5E-6	5.301029995663981				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	2q37.1	2	230232414	SP110, SP140	SP140			11262			rs6716753-?	rs6716753	0	6716753	intron_variant	0		6E-6	5.221848749616356				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	8q11.21	8	48216682	Intergenic	LOC100287157 - LOC100130299	100287157	100130299		22088	77167	rs7011507-?	rs7011507	0	7011507	intergenic_variant	1		6E-6	5.221848749616356				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	20q11.21	20	32137845	TM9SF4, PLAGL2, KIF3B, ASXL1, POFUT1, C20orf112	TM9SF4			9777			rs6142618-?	rs6142618	0	6142618	intron_variant	0		6E-6	5.221848749616356				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	13q14.11	13	42343725	AKAP11	AKAP11 - FABP3P2	11215	56677		20458	25303	rs80244186-?	rs80244186	0	80244186	intron_variant	1		6E-6	5.221848749616356				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	12q13.11	12	47814585	HDAC7	HDAC7			51564			rs11168249-?	rs11168249	0	11168249	intron_variant	0		7E-6	5.154901959985743				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Inflammatory bowel disease	25,042 European and unknown ancestry cases, 34,915 European and unknown ancestry controls	NA	22q12.3	22	35333728	TOM1	TOM1			10043			rs138788-?	rs138788	0	138788	intron_variant	0		8E-6	5.096910013008056				Illumina [9725440] (imputed)	N	inflammatory bowel disease	http://www.ebi.ac.uk/efo/EFO_0003767	GCST004131	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	22q11.21	22	21568615	YDJC, SDF2L1, UBE2L3, CCDC116	UBE2L3			7332			rs2266959-?	rs2266959	0	2266959	intron_variant	0	NR	9E-6	5.045757490560675				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1p31.3	1	67242007	MIER1, INSL5, IL12RB2, TCTEX1D1, WDR78, SLC35D1, C1orf141, IL23R, SERBP1, SGIP1	IL23R			149233			rs11581607-?	rs11581607	0	11581607	intron_variant	0		6E-93	92.22184874961636				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q31.1	5	132435113	IL3, CSF2, HINT1, LYRM7, SLC22A4, C5orf56, IRF1, CDC42SE2, RAPGEF6, ACSL6, P4HA2, PDLIM4, SLC22A5, CTC-432M15.3, FNIP1	C5orf56			441108			rs2188962-?	rs2188962	0	2188962	intron_variant	0		6E-36	35.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	9q34.3	9	136371953	C9orf69, LHX3, DKFZP434A062, DNLZ, UBAC1, QSOX2, GPSM1, CARD9, SNAPC4, SDCCAG3, PMPCA, SEC16A, C9orf163, NOTCH1, NACC2, INPP5E	CARD9			64170			rs10781499-?	rs10781499	0	10781499	synonymous_variant	0		6E-30	29.221848749616356				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	3p21.31	3	49684099	TMA7, TREX1, UCN2, TMEM89, SLC26A6, WDR6, NDUFAF3, IMPDH2, KLHDC8B, RP11-3B7.1, C3orf62, GPX1, TCTA, AMT, APEH, PLXNB1, CCDC51, SHISA5, PFKFB4, UQCRC1, CELSR3, NCKIPSD, PRKAR2A, SLC25A20, ARIH2OS, P4HTM, DALRD3, QRICH1, QARS, LAMB2, CCDC71, C3orf84, USP4, NICN1, MST1, RNF123, ATRIP, COL7A1, IP6K2, ARIH2, USP19, RHOA, DAG1, BSN, CCDC36	MST1			4485			rs3197999-?	rs3197999	0	3197999	missense_variant	0		3E-23	22.522878745280337				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	5q33.1	5	150898347	RPS14, TCOF1, CD74, NDST1, SYNPO, MYOZ3, DCTN4, SMIM3, AC010441.1, IRGM, ZNF300, GPX3, ANXA6, SLC36A3, SLC36A2, RBM22, TNIP1, CCDC69, GM2A	ZNF300, IRGM			91975, 345611			rs11741861-?	rs11741861	0	11741861	intron_variant	0		2E-19	18.69897000433602				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	20q13.33	20	63697746	TNFRSF6B, ARFRP1, LIME1, RP4-583P15.14, STMN3, RTEL1, RTEL1-TNFRSF6B, ZGPAT, RP4-583P15.15, SLC2A4RG, ZBTB46	RTEL1-TNFRSF6B, TNFRSF6B			100533107, 8771			rs6062496-?	rs6062496	0	6062496	intron_variant	0		3E-13	12.522878745280337				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	19p13.2	19	10402235	CTD-2369P2.12, ICAM3, ZGLP1, CTD-2369P2.10, FDX1L, RAVER1, CDC37, PDE4A, KEAP1, TYK2	CDC37			11140			rs11879191-?	rs11879191	0	11879191	intron_variant	0		3E-13	12.522878745280337				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	16p11.2	16	28517460	IL27, NUPR1, TUFM, NPIPB6, EIF3CL, NPIPB7, CLN3, APOBR, SULT1A2, SULT1A1, NPIPB8, NPIPB9, SH2B1, ATP2A1, RABEP2, CD19, CCDC101, EIF3C, ATXN2L	IL27			246778			rs28449958-?	rs28449958	0	28449958	intergenic_variant	0		3E-10	9.522878745280337				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	10q22.2	10	73913343	AC022400.2, FUT11, CHCHD1, PLAU, SEC24C, ZSWIM8, RP11-574K11.31, NDST2, C10orf55, CAMK2G	PLAU, C10orf55			5328, 414236			rs2227564-?	rs2227564	0	2227564	missense_variant	0		2E-9	8.698970004336019				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	1q22	1	155260340	SLC50A1, DPM3, KRTCAP2, MUC1, MTX1, SCAMP3, RUSC1, RXFP4, SSR2, EFNA1, RP11-201K10.3, TRIM46, THBS3, GBA, FAM189B, CLK2, HCN3, PKLR, FDPS, YY1AP1, DAP3, GON4L, RIT1, KIAA0907, UBQLN4, EFNA3, ASH1L, MSTO1, SYT11, ARHGEF2	SCAMP3			10067			rs3180018-?	rs3180018	1	1142287	synonymous_variant	0		2E-7	6.698970004336019				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	19q13.32	19	46346549	CCDC8, PNMAL2, AC011484.1, CALM3, PTGIR, GNG8, PPP5C, PNMAL1, PPP5D1, AC011551.3	HIF3A - PPP5C	64344	5536		3116	445	rs4802307-?	rs4802307	0	4802307	intergenic_variant	1		4E-7	6.3979400086720375				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	12q24.12	12	111569952	SH2B3, BRAP, ACAD10, ALDH2, TMEM116, NAA25, ATXN2, MAPKAPK5, ERP29, RP11-162P23.2	ATXN2			6311			rs653178-?	rs653178	0	653178	intron_variant	0		7E-7	6.154901959985743				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Crohn's disease	12,194 European and unknown ancestry cases, 28,072 European and unknown ancestry controls	NA	11q13.1	11	64382898	TRPT1, DNAJC4, VEGFB, FKBP2, TEX40, TRMT112, PRDX5, FERMT3, NUDT22, PPP1R14B, PLCB3, BAD, GPR137, KCNK4, ESRRA, CCDC88B, RPS6KA4, STIP1	RPS6KA4 - LOC107984366	8986	107984366		10683	11444	rs559928-?	rs559928	0	559928	intergenic_variant	1		5E-6	5.301029995663981				Illumina [9560910] (imputed)	N	Crohn's disease	http://www.ebi.ac.uk/efo/EFO_0000384	GCST004132	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	6p21.32	6	32644620	C6orf15, CDSN, PSORS1C2, HCG27, HLA-C, HLA-B, MCCD1, ATP6V1G2, LTA, TNF, LTB, NCR3, AIF1, BAG6, C6orf47, GPANK1, LY6G5B, LY6G5C, LY6G6F, MEGT1, LY6G6E, LY6G6D, DDAH2, SAPCD1, HSPA1L, HSPA1B, C6orf48, NEU1, ZBTB12, NELFE, DXO, AL645922.1, CYP21A2, FKBPL, PRRT1, EGFL8, RNF5, AGER, PBX2, HLA-DRA, HLA-DQB1, HLA-DQA2, HLA-DQB2, PSORS1C1, CCHCR1, TCF19, POU5F1, MICA, MICB, DDX39B, ATP6V1G2-DDX39B, NFKBIL1, LST1, PRRC2A, APOM, CSNK2B, CSNK2B-LY6G5B-1181, ABHD16A, XXbac-BPG32J3.20, C6orf25, LY6G6C, CLIC1, VWA7, VARS, LSM2, HSPA1A, SLC44A4, C2, CFB, SKIV2L, STK19, C4A, C4B, TNXB, ATF6B, PPT2, PPT2-EGFL8, AGPAT1, GPSM3, NOTCH4, C6orf10, HLA-DRB5, HLA-DRB1, HLA-DQA1, MSH5, MSH5-SAPCD1, EHMT2, BTNL2	HLA-DQA1			3117			rs6927022-?	rs6927022	0	6927022	non_coding_transcript_exon_variant	0		5E-65	64.30102999566398				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
2017-06-02	28067908	de Lange KM	2017-01-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28067908	Genome-wide association study implicates immune activation of multiple integrin genes in inflammatory bowel disease.	Ulcerative colitis	12,366 European and unknown ancestry cases, 33,609 European and unknown ancestry controls	NA	3p21.31	3	49684099	TMA7, TREX1, UCN2, TMEM89, SLC26A6, WDR6, NDUFAF3, IMPDH2, KLHDC8B, RP11-3B7.1, C3orf62, GPX1, TCTA, AMT, APEH, PLXNB1, CCDC51, SHISA5, PFKFB4, UQCRC1, CELSR3, NCKIPSD, PRKAR2A, SLC25A20, ARIH2OS, P4HTM, DALRD3, QRICH1, QARS, LAMB2, CCDC71, C3orf84, USP4, NICN1, MST1, RNF123, ATRIP, COL7A1, IP6K2, ARIH2, USP19, RHOA, DAG1, BSN, CCDC36	MST1			4485			rs3197999-?	rs3197999	0	3197999	missense_variant	0		8E-20	19.096910013008056				Illumina [9578670] (imputed)	N	ulcerative colitis	http://www.ebi.ac.uk/efo/EFO_0000729	GCST004133	Genome-wide genotyping array
